week,icb,synthetic_dgp_version,resp_111_calls,bed_occupancy,dtoc_patients,ae_type1_attendances,ed_4hr_breach_count,ambulance_category_red_calls,elective_admissions,elective_cancellations,acute_admissions_nonelective,total_discharges,staff_absence_rate_pct,critical_care_occupancy_pct,mental_health_inpatient_beds_occ_pct,delayed_transfers_ge_21_days,ooh_primary_care_contacts,community_crisis_team_contacts,gp_same_day_booking_rate_pct,nhs_111_online_assessments_completed,social_care_package_delays_new,infection_isolation_beds_occupied,mean_los_acute_days,winter_pressure_index_demo
29,NHS Devon ICB,2026.04.5,80.0,88.41857857231462,10.0,926.0,104.0,47.0,375.0,47.0,725.0,1074.0,6.898586998686239,83.20374221766531,76.22681720907262,76.0,1291.0,293.0,38.386139586685985,2099.0,57.0,20.0,5.342533268508339,3.954693968076999
30,NHS Devon ICB,2026.04.5,72.0,94.54214326712005,2.0,956.0,135.0,64.0,387.0,66.0,537.0,922.0,6.847268717058524,81.56949436966848,83.1530753297897,61.0,1298.0,253.0,37.924241123715035,1916.0,49.0,20.0,5.595484277831008,4.925654343945103
31,NHS Devon ICB,2026.04.5,42.0,89.6872490915,3.0,977.0,110.0,60.0,375.0,69.0,596.0,963.0,7.378513088266501,83.519936883533,86.27185567040371,59.0,1345.0,264.0,39.72599526987449,1864.0,37.0,24.0,5.763408235598922,4.529559932578244
32,NHS Devon ICB,2026.04.5,61.0,89.15141725238452,5.0,985.0,125.0,58.0,419.0,46.0,626.0,1033.0,6.36143187309822,75.60871379933045,80.57543207822144,69.0,1316.0,227.0,35.56299830485965,2008.0,32.0,16.0,5.425089742093423,4.788193812875381
33,NHS Devon ICB,2026.04.5,32.0,94.21166145597478,4.0,916.0,125.0,53.0,353.0,49.0,625.0,1030.0,6.113779423927867,75.26428240322277,80.82354185955566,75.0,1268.0,298.0,36.09835646677082,1769.0,17.0,15.0,6.141350627623686,4.0586960861821995
34,NHS Devon ICB,2026.04.5,66.0,86.92512649524198,4.0,966.0,124.0,53.0,312.0,51.0,617.0,935.0,6.203219369891313,85.57378980325488,86.10200171595508,58.0,1299.0,243.0,,1855.0,36.0,19.0,5.606825054919115,4.5424930083330075
35,NHS Devon ICB,2026.04.5,59.0,87.43842891915249,3.0,960.0,93.0,39.0,312.0,40.0,635.0,922.0,6.13587526405033,80.10682496064793,80.3262186561511,29.0,1246.0,215.0,38.07217693822308,2030.0,36.0,14.0,5.31667032738157,4.41639420608675
36,NHS Devon ICB,2026.04.5,69.0,94.25983263606,5.0,921.0,102.0,69.0,344.0,37.0,613.0,906.0,6.964906403495453,79.76297465234404,84.4697794928048,41.0,1387.0,271.0,40.38355647964554,2041.0,33.0,21.0,5.928950123892748,4.053474635269073
37,NHS Devon ICB,2026.04.5,59.0,94.55186019146728,8.0,935.0,89.0,51.0,368.0,39.0,603.0,1004.0,6.123200684425518,80.28998548116901,83.02966392882077,64.0,1442.0,276.0,35.402345265517624,2139.0,41.0,26.0,5.7505621377225875,4.474322493723161
38,NHS Devon ICB,2026.04.5,,86.69427945834357,4.0,935.0,101.0,48.0,326.0,60.0,673.0,933.0,5.521236736872146,79.8878868350894,80.70243645675039,86.0,1338.0,248.0,39.65192605524213,2022.0,48.0,18.0,5.069439539295332,4.124290733046536
39,NHS Devon ICB,2026.04.5,69.0,92.33441455751684,3.0,959.0,86.0,68.0,355.0,30.0,617.0,913.0,6.0323918791403,84.20797543080762,77.15519836587876,58.0,1296.0,169.0,39.34642949392806,1974.0,47.0,20.0,5.198864759149769,4.319253329132777
40,NHS Devon ICB,2026.04.5,76.0,82.9408779087743,5.0,974.0,85.0,57.0,440.0,58.0,576.0,991.0,6.2686674221736585,80.2820928915228,84.72112660705795,46.0,1210.0,230.0,37.860495851751935,1860.0,41.0,20.0,6.087460244439166,4.569444273751692
41,NHS Devon ICB,2026.04.5,74.0,92.10253482199509,3.0,868.0,84.0,67.0,378.0,48.0,564.0,941.0,6.709395809078364,82.52156790602196,80.0547220499585,57.0,1296.0,205.0,33.00468481349606,1987.0,48.0,20.0,5.545643881318746,4.403770902575096
42,NHS Devon ICB,2026.04.5,67.0,89.6645069229115,5.0,971.0,122.0,45.0,389.0,49.0,514.0,900.0,6.0296955657618145,75.25723721164987,82.70614778557521,71.0,1313.0,215.0,40.80234078603006,1968.0,22.0,18.0,5.884045101755694,4.81401276338177
43,NHS Devon ICB,2026.04.5,60.0,95.30626140787867,3.0,852.0,110.0,71.0,369.0,50.0,561.0,892.0,7.148866558068911,74.94882106527467,81.9683977412289,69.0,1245.0,263.0,36.28824918778817,1962.0,31.0,17.0,5.261445193184968,5.028636388328373
44,NHS Devon ICB,2026.04.5,94.0,95.79948205411836,3.0,869.0,121.0,63.0,365.0,38.0,595.0,910.0,6.756376630571485,76.40343655617016,84.93427927205578,63.0,1318.0,251.0,41.007430976948136,2117.0,32.0,21.0,5.711756413100589,3.9241366577642647
45,NHS Devon ICB,2026.04.5,52.0,93.51810613755954,3.0,906.0,93.0,50.0,378.0,43.0,584.0,933.0,5.731358570987778,75.07470542612053,79.35642883055203,78.0,1385.0,229.0,36.110710462265295,1908.0,49.0,9.0,5.45309412829952,3.922006594119626
46,NHS Devon ICB,2026.04.5,105.0,95.56267905852253,4.0,911.0,80.0,58.0,385.0,45.0,590.0,941.0,6.558493378898277,75.35374319603537,84.51138570934347,61.0,1368.0,237.0,41.915726365160964,1765.0,46.0,15.0,4.997952883218984,4.4768894147919935
47,NHS Devon ICB,2026.04.5,77.0,91.95273091011724,5.0,1021.0,118.0,61.0,349.0,40.0,609.0,950.0,5.981711695444222,77.29606502792976,82.56947464568466,22.0,1277.0,210.0,39.49381427166987,1915.0,49.0,22.0,5.671027507359069,3.9998110433280387
48,NHS Devon ICB,2026.04.5,69.0,90.24060947983499,2.0,950.0,90.0,52.0,369.0,34.0,637.0,1017.0,5.8138690670539095,78.71543071038273,85.50279237909702,53.0,1249.0,274.0,40.57267987473417,1898.0,38.0,20.0,5.257193358433305,4.005420042816187
49,NHS Devon ICB,2026.04.5,79.0,89.94996872478303,8.0,904.0,107.0,58.0,367.0,50.0,538.0,896.0,7.689839146576207,77.6954736740172,82.83813463604994,49.0,1301.0,256.0,38.69335346612412,2052.0,43.0,25.0,5.510339462291169,4.39751153939733
50,NHS Devon ICB,2026.04.5,72.0,94.67719210173374,3.0,929.0,68.0,38.0,347.0,39.0,597.0,927.0,6.252470940896276,73.93004585749368,76.84634147563314,56.0,1374.0,254.0,36.88003899270918,2019.0,40.0,18.0,5.033101453349947,4.360188822161512
51,NHS Devon ICB,2026.04.5,63.0,93.91643645274635,2.0,955.0,121.0,47.0,384.0,40.0,594.0,997.0,5.735909365774419,87.99165937853832,82.81365740115089,65.0,1201.0,271.0,39.159359538840974,1958.0,40.0,25.0,5.3390026811017615,4.445337803118076
52,NHS Devon ICB,2026.04.5,,93.03812888928692,1.0,921.0,99.0,53.0,329.0,48.0,651.0,987.0,6.161958395750657,78.63892226374294,82.1996574020631,55.0,1319.0,241.0,42.5319981094115,1919.0,21.0,18.0,5.437479813407711,4.156349968356363
53,NHS Devon ICB,2026.04.5,59.0,93.54732566152117,5.0,810.0,97.0,38.0,410.0,61.0,556.0,982.0,6.602610150067117,78.77254774619573,82.91940806526281,56.0,1336.0,205.0,41.44049061340819,1881.0,39.0,31.0,5.728428798859875,5.28655005299325
54,NHS Devon ICB,2026.04.5,47.0,92.20693002632927,4.0,883.0,91.0,54.0,384.0,11.0,637.0,988.0,6.0087810164371245,76.54548686463374,87.31890775300927,58.0,1252.0,245.0,38.53752419667919,2002.0,47.0,18.0,6.008428508193588,4.700320794632466
55,NHS Devon ICB,2026.04.5,37.0,91.65880530449348,5.0,895.0,85.0,42.0,365.0,35.0,610.0,992.0,5.592011535616373,77.84287756416514,77.90181841909292,43.0,1178.0,236.0,42.16111616942648,2005.0,38.0,19.0,6.013437459192558,4.839394686858162
56,NHS Devon ICB,2026.04.5,58.0,99.84318652693734,3.0,866.0,89.0,41.0,394.0,33.0,555.0,882.0,4.629322601091928,74.86836859154225,82.003581354057,43.0,1223.0,235.0,38.13820542591062,1817.0,12.0,16.0,5.288573939510632,4.0968261715483445
57,NHS Devon ICB,2026.04.5,83.0,87.96437689250378,1.0,913.0,96.0,49.0,357.0,25.0,580.0,953.0,6.9106760887491,73.41668660561191,86.12327331094235,46.0,1308.0,202.0,40.06093980359226,1936.0,50.0,20.0,5.754659253580324,4.088663925043005
58,NHS Devon ICB,2026.04.5,42.0,86.10284064095865,7.0,891.0,110.0,63.0,360.0,26.0,555.0,875.0,6.681365828308129,72.16864741359278,81.07520996960923,74.0,1284.0,256.0,42.38661513492248,1907.0,36.0,17.0,5.2538433087924465,4.870910746496653
59,NHS Devon ICB,2026.04.5,75.0,90.70986150440316,6.0,843.0,89.0,56.0,325.0,42.0,595.0,958.0,5.7116544005462115,76.89789847037473,80.15688094891445,30.0,1226.0,291.0,43.19769226053271,1985.0,31.0,18.0,5.299506165789022,4.789936511020825
60,NHS Devon ICB,2026.04.5,103.0,90.54936718717973,8.0,905.0,39.0,49.0,403.0,40.0,572.0,943.0,7.529705444952926,71.71899748883676,87.89102042236524,75.0,1342.0,265.0,41.44113200769469,1898.0,31.0,30.0,5.517021024852112,5.279291233509591
61,NHS Devon ICB,2026.04.5,75.0,91.34866817379276,4.0,918.0,90.0,73.0,396.0,26.0,613.0,991.0,7.408021163583512,80.63351276878281,83.13510388996522,55.0,1367.0,260.0,43.757798405761996,2100.0,36.0,22.0,5.893310042093088,4.20173322577727
62,NHS Devon ICB,2026.04.5,78.0,88.86641993505546,4.0,940.0,130.0,50.0,339.0,40.0,562.0,934.0,7.043565502147817,79.84784930992447,83.20382818913883,76.0,1279.0,264.0,40.20112091994613,1800.0,48.0,21.0,5.359528204315681,4.473996745623479
63,NHS Devon ICB,2026.04.5,69.0,92.57696782923931,3.0,953.0,93.0,52.0,401.0,43.0,565.0,967.0,6.352487336501248,81.23921898389861,82.71710918639945,32.0,1287.0,263.0,39.804777408784055,1971.0,43.0,15.0,5.649868920633867,4.708137541212417
64,NHS Devon ICB,2026.04.5,54.0,88.4173713444764,2.0,929.0,78.0,56.0,348.0,39.0,567.0,941.0,4.819101374250605,76.31753925241816,77.64419298676366,65.0,1389.0,269.0,41.77268175648273,1841.0,37.0,12.0,5.318140133055165,3.9038072597263236
65,NHS Devon ICB,2026.04.5,105.0,97.7991375286276,2.0,879.0,117.0,58.0,382.0,43.0,553.0,882.0,7.476784385563903,78.6684890005383,74.21732094531009,57.0,1254.0,216.0,37.956656133086916,1952.0,41.0,11.0,6.037374445145236,4.694551157700162
66,NHS Devon ICB,2026.04.5,64.0,90.13491632929504,4.0,926.0,132.0,69.0,380.0,52.0,629.0,1009.0,7.195647877271518,72.00166390298455,86.51671709577148,53.0,1237.0,247.0,40.725491229215386,1942.0,41.0,23.0,5.56778565648587,4.423018489988746
67,NHS Devon ICB,2026.04.5,84.0,95.78530172853257,8.0,883.0,111.0,52.0,413.0,50.0,595.0,1000.0,4.9082390300244825,78.2044642602951,84.86407380585315,55.0,1329.0,257.0,42.28361562973378,1834.0,33.0,26.0,5.666687985242352,4.717103998519825
68,NHS Devon ICB,2026.04.5,64.0,86.44081941599183,3.0,843.0,94.0,52.0,286.0,,635.0,897.0,5.738313213551571,76.17927985415452,82.81288116748398,44.0,1177.0,289.0,40.31691554651596,1934.0,40.0,18.0,4.893647875529133,4.702630565245142
69,NHS Devon ICB,2026.04.5,99.0,91.765093569789,3.0,942.0,101.0,57.0,378.0,34.0,608.0,925.0,6.163908063387874,85.92006033129884,80.81701799392097,38.0,1284.0,269.0,39.845575040041396,1949.0,44.0,21.0,5.337016326847969,3.884808299141097
70,NHS Devon ICB,2026.04.5,42.0,87.39680776195604,4.0,977.0,105.0,44.0,319.0,51.0,557.0,905.0,6.198130950905521,79.34020684534669,85.5738142992414,68.0,1301.0,215.0,42.56983429965555,2032.0,43.0,16.0,5.606900368528183,4.617495149527616
71,NHS Devon ICB,2026.04.5,67.0,102.11380273075288,3.0,987.0,95.0,62.0,378.0,54.0,614.0,939.0,7.156912205300641,74.22727183670912,79.62046442180461,62.0,1301.0,200.0,33.49702514775079,2101.0,38.0,25.0,5.522590785977408,4.131872079190936
72,NHS Devon ICB,2026.04.5,64.0,95.23975864871534,8.0,931.0,128.0,46.0,401.0,57.0,586.0,998.0,5.977006105182107,76.8053199729946,80.13022567488942,65.0,1360.0,257.0,39.51275804809947,1851.0,49.0,24.0,5.849618463642278,3.835342584356835
73,NHS Devon ICB,2026.04.5,80.0,90.16309479207749,6.0,910.0,120.0,51.0,425.0,63.0,502.0,912.0,6.715182531469056,83.51953924873412,88.2836881963191,42.0,1293.0,300.0,37.19805211075091,1789.0,43.0,19.0,5.264192312573827,4.767166877302554
74,NHS Devon ICB,2026.04.5,101.0,100.72458806838074,5.0,972.0,112.0,55.0,426.0,45.0,628.0,1010.0,6.622658803628531,77.61257431237712,81.45933492601496,67.0,1313.0,246.0,35.537620559377025,2115.0,53.0,14.0,5.830917923769583,5.445092992504949
75,NHS Devon ICB,2026.04.5,,92.71050339921995,7.0,1004.0,110.0,54.0,364.0,60.0,630.0,980.0,7.197682820057583,80.83286677083427,85.75634830711714,69.0,1368.0,241.0,,2157.0,49.0,21.0,5.488466299365977,4.723866972076796
76,NHS Devon ICB,2026.04.5,108.0,91.77634043636282,5.0,965.0,82.0,61.0,392.0,58.0,622.0,977.0,7.380730135510407,79.94147327436131,83.09105604212125,55.0,1314.0,239.0,31.71279785731488,1959.0,49.0,22.0,5.626464408905445,5.495782575252792
77,NHS Devon ICB,2026.04.5,161.0,101.05407762733644,7.0,967.0,108.0,57.0,362.0,49.0,625.0,997.0,7.977178701114215,80.0151913299565,87.46068521428438,73.0,1310.0,235.0,36.51475756125509,2046.0,39.0,25.0,5.736489227671403,4.358566733845519
78,NHS Devon ICB,2026.04.5,112.0,89.95902627266122,9.0,946.0,129.0,64.0,410.0,59.0,663.0,1086.0,6.712498423854899,86.38614715594599,92.63670112964385,102.0,1327.0,304.0,34.400158273405495,1901.0,55.0,21.0,5.833665909058291,4.739190480259625
79,NHS Devon ICB,2026.04.5,128.0,98.044106435219,3.0,1002.0,118.0,74.0,345.0,55.0,600.0,953.0,7.916960113735129,76.21890640301,81.90204991144941,61.0,1446.0,284.0,33.35044583783861,2021.0,66.0,27.0,5.760743869560482,4.751086082845573
80,NHS Devon ICB,2026.04.5,102.0,95.95060996363367,5.0,1085.0,129.0,45.0,378.0,73.0,648.0,1011.0,7.437798650569112,80.93516335155779,83.71051749261252,82.0,1444.0,298.0,36.786444810891744,1977.0,44.0,17.0,5.1719029924865,4.9223187964407655
81,NHS Devon ICB,2026.04.5,141.0,97.35903637765539,6.0,1025.0,137.0,46.0,379.0,55.0,680.0,1069.0,6.9678955097264,82.8474745962873,85.57500682567222,64.0,1385.0,265.0,36.210809983871044,1960.0,44.0,21.0,5.6288166971117395,4.395407944879459
82,NHS Devon ICB,2026.04.5,118.0,99.97339189890576,10.0,1000.0,102.0,67.0,392.0,33.0,599.0,1000.0,7.74764049829104,83.96040966003136,78.78106646839679,76.0,1440.0,277.0,34.92228407818271,2036.0,61.0,18.0,5.837529996834579,5.021875641114963
83,NHS Devon ICB,2026.04.5,101.0,93.57635210022293,4.0,1009.0,137.0,67.0,336.0,69.0,612.0,954.0,6.574533573966855,90.05622189607922,85.06818336250444,84.0,1311.0,290.0,34.93175574708234,2029.0,40.0,19.0,5.933775729883817,4.501728140180497
84,NHS Devon ICB,2026.04.5,85.0,97.46619229227797,10.0,964.0,118.0,59.0,406.0,47.0,631.0,1033.0,6.71872564025351,84.98264905027611,85.16470936103676,84.0,1301.0,282.0,37.767808630535576,2069.0,61.0,22.0,5.902542858963496,4.425587951708643
85,NHS Devon ICB,2026.04.5,59.0,95.43701387501612,3.0,971.0,133.0,70.0,412.0,49.0,700.0,1089.0,6.385665476620729,76.76710144829805,87.20689088465343,54.0,1253.0,236.0,37.69273158641709,2034.0,61.0,20.0,5.431470052332247,5.409093576472788
86,NHS Devon ICB,2026.04.5,64.0,95.26578924632376,6.0,952.0,116.0,46.0,392.0,46.0,563.0,931.0,6.2364072804031965,79.13060679768618,83.11878877852219,67.0,1428.0,270.0,38.03645632732984,1722.0,43.0,21.0,5.938803628197052,4.381895679459288
87,NHS Devon ICB,2026.04.5,140.0,96.4671526753162,4.0,905.0,94.0,68.0,384.0,43.0,589.0,958.0,6.840821499564395,78.06008692186445,80.74691710781887,73.0,1364.0,230.0,37.54074670378895,1855.0,31.0,21.0,6.308011033494785,4.890418559341235
88,NHS Devon ICB,2026.04.5,74.0,91.69587113886293,10.0,956.0,129.0,62.0,390.0,60.0,624.0,988.0,6.975932882381235,74.19333976762866,83.09866437026875,65.0,1328.0,272.0,38.69214065714426,2028.0,61.0,14.0,5.16042238547244,4.402419868177296
89,NHS Devon ICB,2026.04.5,69.0,86.66840414076908,3.0,994.0,82.0,61.0,426.0,42.0,624.0,1050.0,6.622333163492728,78.95803131825527,84.84357839178934,46.0,1287.0,271.0,41.423009582582836,2030.0,61.0,18.0,5.888525464826428,5.813741953292782
90,NHS Devon ICB,2026.04.5,86.0,101.4157490167873,5.0,976.0,89.0,59.0,347.0,53.0,649.0,968.0,5.795914126050739,76.24230328631604,79.36182357447089,55.0,1351.0,235.0,32.54259304277201,1921.0,27.0,25.0,5.268314922485214,4.57474068905172
91,NHS Devon ICB,2026.04.5,136.0,96.4324310047194,6.0,941.0,123.0,54.0,414.0,47.0,622.0,1016.0,7.186965627114476,80.19873094157082,85.16417825841513,76.0,1339.0,319.0,37.055364889393786,1970.0,30.0,26.0,5.844083378908625,4.657567570902113
92,NHS Devon ICB,2026.04.5,148.0,100.29341587055139,9.0,1004.0,90.0,62.0,369.0,42.0,704.0,1106.0,6.839739266601883,81.92546735686713,86.84626272971062,83.0,1447.0,239.0,35.770114417385074,2229.0,44.0,26.0,5.332769881988551,4.989025811337489
93,NHS Devon ICB,2026.04.5,86.0,95.63520238132695,7.0,998.0,111.0,60.0,393.0,53.0,620.0,1010.0,8.163234657172973,88.34430432822975,81.17075432204511,72.0,1346.0,242.0,34.87910743744139,2057.0,43.0,23.0,5.763791583844569,4.774932339884676
94,NHS Devon ICB,2026.04.5,130.0,91.6669357228917,6.0,1025.0,116.0,68.0,422.0,47.0,643.0,1031.0,7.900740129585462,84.97761797769995,84.1533693484753,61.0,1219.0,248.0,37.74749304974203,2191.0,50.0,29.0,5.404235973515181,4.467221020648675
95,NHS Devon ICB,2026.04.5,126.0,102.55057732093297,7.0,971.0,167.0,50.0,319.0,49.0,590.0,892.0,7.2260320046474,83.02289897748203,79.77102603533899,80.0,1336.0,268.0,36.6147728805787,2179.0,56.0,24.0,5.486756213669519,4.721334033298245
96,NHS Devon ICB,2026.04.5,93.0,90.64930880910211,5.0,927.0,105.0,68.0,384.0,40.0,575.0,966.0,6.7027469212479645,76.19471508058382,84.18558213120015,69.0,1376.0,222.0,37.886094617443355,1901.0,36.0,24.0,5.541565177883829,5.033832621460566
97,NHS Devon ICB,2026.04.5,90.0,93.00231486809912,4.0,1000.0,115.0,62.0,374.0,44.0,654.0,988.0,7.671837747598473,69.60506914912855,85.99478475490787,81.0,1276.0,278.0,35.02374402242046,2029.0,45.0,26.0,5.841154127185354,4.420089190049628
98,NHS Devon ICB,2026.04.5,161.0,92.12815472290866,6.0,1026.0,91.0,70.0,327.0,36.0,671.0,982.0,6.327106152954931,77.64331667665967,79.06558621697029,88.0,1274.0,279.0,36.37301041930751,2017.0,39.0,23.0,5.673184527757232,4.802638852779777
99,NHS Devon ICB,2026.04.5,101.0,92.5881794798017,3.0,1074.0,118.0,75.0,406.0,50.0,605.0,1006.0,7.810026262849568,78.5870847814146,82.06532180493977,71.0,1307.0,265.0,38.99593326827548,1894.0,39.0,23.0,5.338075265371621,4.383699811499044
100,NHS Devon ICB,2026.04.5,60.0,88.92176416814337,5.0,1036.0,123.0,71.0,377.0,63.0,576.0,956.0,5.691355932575495,78.10684542393066,87.29838823853233,67.0,1312.0,241.0,,2057.0,38.0,27.0,5.730508324521839,4.555633625804013
101,NHS Devon ICB,2026.04.5,61.0,95.25254998482639,5.0,970.0,131.0,44.0,366.0,35.0,553.0,862.0,5.820319975509295,81.84347024922329,85.28424130935878,63.0,1428.0,260.0,37.93982462284059,1895.0,30.0,27.0,5.264082482030841,3.831580106521485
102,NHS Devon ICB,2026.04.5,54.0,87.66874809409192,6.0,962.0,76.0,66.0,344.0,36.0,639.0,1013.0,5.001452312497013,73.02621527996858,80.45337583402001,47.0,1229.0,246.0,43.20276009558132,2026.0,45.0,24.0,5.582104048919977,4.671873306028649
103,NHS Devon ICB,2026.04.5,77.0,95.67030097691412,4.0,918.0,114.0,58.0,358.0,47.0,493.0,855.0,6.126162261842207,72.7624602793451,79.05725445184876,44.0,1283.0,216.0,39.36119306155239,1881.0,44.0,27.0,5.869124748489261,3.8810290255032975
104,NHS Devon ICB,2026.04.5,83.0,100.19923732047239,6.0,968.0,137.0,73.0,375.0,43.0,639.0,992.0,8.305250173888558,83.38185345179512,81.18945239309882,53.0,1372.0,235.0,33.40388177935873,2060.0,43.0,13.0,5.898340057243987,4.369566771165338
105,NHS Devon ICB,2026.04.5,99.0,89.2291468681716,3.0,904.0,100.0,60.0,349.0,46.0,591.0,952.0,6.1887678517132745,83.23371758520155,81.48900990128857,83.0,1285.0,243.0,38.23775201777411,1985.0,43.0,21.0,5.280117535381888,5.310828806973004
106,NHS Devon ICB,2026.04.5,124.0,94.00014005116843,6.0,992.0,96.0,75.0,372.0,61.0,584.0,900.0,6.852109019819555,81.21330754494993,83.05597322356093,63.0,1292.0,306.0,38.28435445378802,2261.0,56.0,18.0,5.8754331134252435,4.751795676125417
107,NHS Devon ICB,2026.04.5,124.0,93.75817881048356,6.0,1047.0,148.0,67.0,407.0,68.0,615.0,974.0,5.969240092500099,82.95091829513308,84.46296222522385,82.0,1368.0,265.0,37.13923754444647,1872.0,62.0,28.0,5.896886871390232,5.082322498703295
108,NHS Devon ICB,2026.04.5,118.0,100.35409394117838,8.0,1039.0,95.0,71.0,405.0,,694.0,1111.0,7.196557269471158,84.29615986075824,86.60176795957058,80.0,1368.0,275.0,34.13016314294158,2173.0,54.0,18.0,5.728706083132435,4.891728968913662
109,NHS Devon ICB,2026.04.5,167.0,96.1607445008338,7.0,1011.0,111.0,60.0,376.0,52.0,625.0,990.0,8.472978771847377,76.25663120453189,87.9842983377795,52.0,1366.0,287.0,30.687997799621506,1971.0,46.0,24.0,5.25034281934888,5.384660171336028
110,NHS Devon ICB,2026.04.5,146.0,95.62985865569712,8.0,1125.0,163.0,75.0,397.0,67.0,666.0,1070.0,6.904150414128438,85.56018554339812,85.3591008757794,90.0,1390.0,318.0,35.61231204608297,2054.0,60.0,23.0,5.9315018628994025,4.720330363454609
111,NHS Devon ICB,2026.04.5,185.0,94.7204502842256,4.0,1044.0,95.0,71.0,391.0,42.0,679.0,1026.0,7.467524948499923,83.34760359398673,84.87386931388234,89.0,1273.0,276.0,35.40517032724528,2219.0,34.0,27.0,5.49456751945356,5.726660610600541
112,NHS Devon ICB,2026.04.5,143.0,101.79105018583587,7.0,1013.0,106.0,82.0,404.0,,658.0,1053.0,6.918401229506682,83.95019124158452,79.44633723680758,68.0,1397.0,269.0,40.894995622928995,2039.0,67.0,22.0,5.574912669537893,5.789405735894778
113,NHS Devon ICB,2026.04.5,185.0,95.11198832072108,6.0,1052.0,142.0,75.0,419.0,49.0,620.0,991.0,6.898465710171282,82.96659770098815,88.91146678616283,87.0,1320.0,311.0,37.07435644235436,2031.0,52.0,20.0,5.734809129236701,4.4803496497220765
114,NHS Devon ICB,2026.04.5,68.0,95.0815710352626,5.0,955.0,125.0,54.0,380.0,69.0,638.0,1026.0,8.169778071857015,82.6044784689854,77.83841245690483,64.0,1311.0,260.0,40.99358514123876,2108.0,41.0,21.0,6.268777267836955,5.1499585781106765
115,NHS Devon ICB,2026.04.5,129.0,92.26308678944113,7.0,952.0,111.0,68.0,396.0,58.0,579.0,954.0,6.529331952343245,78.66159641265678,85.15475652175073,82.0,1369.0,259.0,34.71221502845758,2030.0,23.0,17.0,5.584663790640953,5.439561152027538
